1806,Feb,0.267635067,,,,
1806,Mar,-0.355311619,,,,
1806,Apr,-0.164979921,,,,
1806,May,-0.664253853,,,,
1806,Jun,0,,,,
1806,Jul,-0.224665953,,,,
1806,Aug,-0.315214838,,,,
1806,Sep,0.00656772,,,,
1806,Oct,0.299455289,,,,
1806,Nov,0.050621237,,,,
1806,Dec,0.077826192,,,,
1807,Jan,0.442447071,,,,
1807,Feb,0.032388288,,,,
1807,Mar,-0.05488956,,,,
1807,Apr,-0.603153107,,,,
1807,May,-0.293960725,,,,
1807,Jun,-0.590150634,,,,
1807,Jul,-0.077958792,,,,
1807,Aug,0.169283644,,,,
1807,Sep,0.068931299,,,,
1807,Oct,-0.042219153,,,,
1807,Nov,0.010631731,,,,
1807,Dec,0.109527945,,,,
1808,Jan,0.226519003,,,,
1808,Feb,0.235142994,,,,
1808,Mar,-0.096776876,,,,
1808,Apr,-0.220028536,,,,
1808,May,-0.092341066,,,,
1808,Jun,-0.316797843,,,,
1808,Jul,-0.208028258,,,,
1808,Aug,-0.170593257,,,,
1808,Sep,0.072725063,,,,
1808,Oct,0.114844279,,,,
1808,Nov,0.026918279,,,,
1808,Dec,-0.112260896,,,,
1809,Jan,0.003156632,,,,
1809,Feb,0.148851286,,,,
1809,Mar,-0.117201126,,,,
1809,Apr,0.314443994,,,,
1809,May,-0.000885412,,,,
1809,Jun,-0.031723809,,,,
1809,Jul,-0.216595228,,,,
1809,Aug,-0.119685215,,,,
1809,Sep,-0.18370981,,,,
1809,Oct,-0.371666359,,,,
1809,Nov,-0.193726619,,,,
1809,Dec,-0.09969982,,,,
1810,Jan,0.141642459,,,,
1810,Feb,0.14057545,,,,
1810,Mar,0.427365006,,,,
1810,Apr,0.130322824,,,,
1810,May,-0.127554705,,,,
1810,Jun,0,,,,
1810,Jul,-0.572339052,,,,
1810,Aug,-0.197969368,,,,
1810,Sep,0.092615886,,,,
1810,Oct,0.10519621,,,,
1810,Nov,0.068940361,,,,
1810,Dec,0.045672393,,,,
1811,Jan,0.157351906,,,,
1811,Feb,0.154957557,,,,
1811,Mar,-0.025706721,,,,
1811,Apr,-0.015365193,,,,
1811,May,-0.164278653,,,,
1811,Jun,0.053638578,,,,
1811,Jul,-0.303024542,,,,
1811,Aug,-0.098904559,,,,
1811,Sep,0.063093149,,,,
1811,Oct,0.23424264,,,,
1811,Nov,-0.125400011,,,,
1811,Dec,-0.015236779,,,,
1812,Jan,0.177808211,,,,
1812,Feb,0.101295456,,,,
1812,Mar,0.063864859,,,,
1812,Apr,-0.134991458,,,,
1812,May,-0.414615875,,,,
1812,Jun,-0.428252345,,,,
1812,Jul,-0.429227206,,,,
1812,Aug,0.107335118,,,,
1812,Sep,0.063952015,,,,
1812,Oct,0.032040355,,,,
1812,Nov,0.201531082,,,,
1812,Dec,-0.148501459,,,,
1813,Jan,0.060262902,,,,
1813,Feb,0.187825664,,,,
1813,Mar,0.227694097,,,,
1813,Apr,-0.054559433,,,,
1813,May,-0.449817027,,,,
1813,Jun,-0.147622508,,,,
1813,Jul,-0.663225892,,,,
1813,Aug,-0.193893551,,,,
1813,Sep,-0.041701497,,,,
1813,Oct,0.148921714,,,,
1813,Nov,0.28810089,,,,
1813,Dec,0.116190281,,,,
1814,Jan,0.116190281,,,,
1814,Feb,0.023790126,,,,
1814,Mar,-0.117892925,,,,
1814,Apr,-0.115701058,,,,
1814,May,0.089983846,,,,
1814,Jun,-0.14195644,,,,
1814,Jul,-0.235378125,,,,
1814,Aug,-0.448724719,,,,
1814,Sep,0.144285244,,,,
1814,Oct,-0.119672132,,,,
1814,Nov,0.21992578,,,,
1814,Dec,0.235760592,,,,
1815,Jan,0.184258903,,,,
1815,Feb,0.01218109,,,,
1815,Mar,-0.24049477,,,,
1815,Apr,-0.521876912,,,,
1815,May,-0.18315682,,,,
1815,Jun,-0.877588946,,,,
1815,Jul,-0.280383226,,,,
1815,Aug,0.071799292,,,,
1815,Sep,0.117894803,,,,
1815,Oct,0.270652089,,,,
1815,Nov,0.227891794,,,,
1815,Dec,0.076062555,,,,
1816,Jan,0.06724155,,,,
1816,Feb,0.033867616,,,,
1816,Mar,-0.179245927,,,,
1816,Apr,-0.035921821,,,,
1816,May,-0.455496333,,,,
1816,Jun,-0.441255894,,,,
1816,Jul,-0.012283564,,,,
1816,Aug,0.143976273,,,,
1816,Sep,0.026218924,,,,
1816,Oct,0.053621824,,,,
1816,Nov,0.218242262,,,,
1816,Dec,-0.172167232,,,,
1817,Jan,-0.172167232,,,,
1817,Feb,0.365699736,,,,
1817,Mar,-0.048980552,,,,
1817,Apr,-0.025088233,,,,
1817,May,-0.171052823,,,,
1817,Jun,-0.347287537,,,,
1817,Jul,-0.241805307,,,,
1817,Aug,-0.532339759,,,,
1817,Sep,0.110059317,,,,
1817,Oct,0.122402106,,,,
1817,Nov,0.239350715,,,,
1817,Dec,0.190528086,,,,
1818,Jan,-0.052509963,,,,
1818,Feb,0.088603713,,,,
1818,Mar,-0.200858457,,,,
1818,Apr,-0.679161945,,,,
1818,May,-0.413828437,,,,
1818,Jun,-0.237684114,,,,
1818,Jul,-0.153194606,,,,
1818,Aug,-0.11004162,,,,
1818,Sep,0.14120088,,,,
1818,Oct,0.098615205,,,,
1818,Nov,0.076845948,,,,
1818,Dec,0.079613876,,,,
1819,Jan,0.136129052,,,,
1819,Feb,-0.038072225,,,,
1819,Mar,0.24446458,,,,
1819,Apr,-0.063678345,,,,
1819,May,-0.135741408,,,,
1819,Jun,-0.179492916,,,,
1819,Jul,-0.27372067,,,,
1819,Aug,0.02093302,,,,
1819,Sep,0.146830151,,,,
1819,Oct,0.062696241,,,,
1819,Nov,0.019914014,,,,
1819,Dec,0.200496606,,,,
1820,Jan,0.229110386,,,,
1820,Feb,-0.315957186,,,,
1820,Mar,0.095964663,,,,
1820,Apr,-0.38374394,,,,
1820,May,-0.378242384,,,,
1820,Jun,0,,,,
1820,Jul,-0.033512337,,,,
1820,Aug,-0.493550187,,,,
1820,Sep,0.08607362,,,,
1820,Oct,0.011293766,,,,
1820,Nov,-0.428307762,,,,
1820,Dec,0.18102157,,,,
1821,Jan,0.082806841,,,,
1821,Feb,0.326582859,,,,
1821,Mar,0.054550629,,,,
1821,Apr,-0.052599651,,,,
1821,May,0.125045436,,,,
1821,Jun,-0.124618088,,,,
1821,Jul,-0.260498869,,,,
1821,Aug,-0.025200173,,,,
1821,Sep,-0.084569758,,,,
1821,Oct,-0.084152316,,,,
1821,Nov,0.004985572,,,,
1821,Dec,0.170588222,,,,
1822,Jan,-0.013917183,,,,
1822,Feb,0.254486529,,,,
1822,Mar,0.01788812,,,,
1822,Apr,-0.39868432,,,,
1822,May,0.078412146,,,,
1822,Jun,-0.565509142,,,,
1822,Jul,-0.389130912,,,,
1822,Aug,-0.097839648,,,,
1822,Sep,0.081958652,,,,
1822,Oct,-0.205957962,,,,
1822,Nov,0.104682287,,,,
1822,Dec,0.081618051,,,,
1823,Jan,0.072684642,,,,
1823,Feb,0.284505847,,,,
1823,Mar,0.147608363,,,,
1823,Apr,-0.336628402,,,,
1823,May,0.08444904,,,,
1823,Jun,-0.328074516,,,,
1823,Jul,-0.245404943,,,,
1823,Aug,-0.228630491,,,,
1823,Sep,0.254009692,,,,
1823,Oct,-0.095582361,,,,
1823,Nov,-0.02428489,,,,
1823,Dec,0.150826602,,,,
1824,Jan,-0.096710291,,,,
1824,Feb,0.162951198,,,,
1824,Mar,-0.238709258,,,,
1824,Apr,-0.127667633,,,,
1824,May,-0.335061904,,,,
1824,Jun,-0.032813007,,,,
1824,Jul,0.063686596,,,,
1824,Aug,0.017356268,,,,
1824,Sep,-0.075769744,,,,
1824,Oct,-0.110128559,,,,
1824,Nov,0.260073926,,,,
1824,Dec,0.021997891,,,,
1825,Jan,0.191182378,,,,
1825,Feb,0.22739358,,,,
1825,Mar,-0.013468397,,,,
1825,Apr,-0.166159396,,,,
1825,May,-0.250175118,,,,
1825,Jun,-0.438064835,,,,
1825,Jul,-0.240080652,,,,
1825,Aug,-0.003285484,,,,
1825,Sep,-0.188939895,,,,
